Year,Plot,Layer ,Pignatti_1982,Bartolucci et al_2024,spp_presence_cover 
2024,31,C,Avenula praetutiana (Parl.) Pignatti,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi subsp. praetutiana",+
2024,31,C,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.,3
2024,31,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,2
2024,31,C,Carex caryophyllea La Tourr.,Carex caryophyllea Latourr.,1
2024,31,C,Centaurea bracteata Scop.,Centaurea jacea L. subsp. gaudinii (Boiss. & Reut.) Gremli,+
2024,31,C,Centaurea triumfettii All.,Centaurea triumfettii All.,+
2024,31,C,Cerastium arvense L. subsp. suffruticosum (L.) Nym.,Cerastium arvense L. subsp. suffruticosum (L.) Ces.,+
2024,31,C,Cerastium glutinosum Fr.,Cerastium glutinosum Fr.,+
2024,31,C,Coronilla minima L.,Coronilla minima L.,+
2024,31,C,Orchis sambucina L.,Dactylorhiza sambucina (L.) Soó,+
2024,31,C,Eryngium amethystinum L.,Eryngium amethystinum L.,+
2024,31,C,Euphrasia salisburgensis Funk,Euphrasia salisburgensis Funck ex Hoppe,+
2024,31,C,Festuca circummediterranea Patzke,Festuca circummediterranea Patzke,1
2024,31,C,Festuca inops De Not.,Festuca inops De Not.,1
2024,31,C,Festuca trachyphylla (Hackel) Krajina,Festuca trachyphylla (Hack.) R.P.Murray,1
2024,31,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,2
2024,31,C,Hieracium cymosum L.,Pilosella cymosa (L.) F.W.Schultz & Sch.Bip. subsp. sabina (Sebast.) H.P.Fuchs,+
2024,31,C,Hieracium pilosella L.,Pilosella officinarum F.W.Schultz & Sch.Bip.,+
2024,31,C,Hippocrepis comosa L.,Hippocrepis comosa L. subsp. comosa,+
2024,31,C,Hypericum perforatum L. subsp. angustifolium (DC.) Gaudin,Hypericum perforatum L. subsp. veronense (Schrank) Ces.,+
2024,31,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,1
2024,31,C,Koeleria macrantha (Ledeb.) Sprengel,Koeleria macrantha (Ledeb.) Schult. subsp. macrantha,1
2024,31,C,Leontodon cichoraceus (Ten.) Sanguin.,Scorzoneroides cichoriacea (Ten.) Greuter,1
2024,31,C,Lilium bulbiferum L. subsp. croceum (Chaix) Baker,Lilium bulbiferum L. subsp. croceum (Chaix) Jan,+
2024,31,C,Linum catharticum L. subsp. catharticum,Linum catharticum L. subsp. catharticum,+
2024,31,C,Lotus corniculatus L.,Lotus corniculatus L. subsp. corniculatus,+
2024,31,C,Luzula campestris (L.) DC.,Luzula campestris (L.) DC. subsp. campestris,+
2024,31,C,Muscari neglectum Guss.,Muscari neglectum Guss. ex Ten. & Sangiovanni,+
2024,31,C,Myosotis alpestris F.W.Schmidt,Myosotis graui Selvi,+
2024,31,C,Onobrychis viciifolia Scop.,Onobrychis viciifolia Scop.,+
2024,31,C,Ornithogalum umbellatum L.,Ornithogalum etruscum Parl. subsp. etruscum ,+
2024,31,C,Plantago argentea Chaix,Plantago argentea Chaix subsp. argentea,1
2024,31,C,Plantago media L.,Plantago media L. subsp. media,+
2024,31,C,Potentilla tabernaemontani Asch.,Potentilla rigoana Th.Wolf,+
2024,31,C,Rhinanthus minor L.,Rhinanthus minor L.,+
2024,31,C,Rumex acetosella L.,Rumex acetosella L. subsp. pyrenaicus (Pourr. ex Lapeyr.) Akeroyd,+
2024,31,C,Senecio doronicum L. subsp. doronicum,Senecio doronicum (L.) L. subsp. doronicum,+
2024,31,C,Stachys officinalis (L.) Trevisan subsp. officinalis,Betonica officinalis L.,+
2024,31,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,+
2024,31,C,Thymus sp.,Thymus sp.,+
2024,31,C,Trifolium ochroleucum Huds.,Trifolium ochroleucon Huds.,+
2024,31,C,Trinia glauca (L.) Dumort. subsp. carniolica (Kerner) Wolff,Trinia glauca (L.) Dumort. subsp. carniolica (A.Kern. ex Janch.) H.Wolff,+
2024,31,C,Valeriana tuberosa L.,Valeriana tuberosa L.,+
2002,32,C,Allium vineale L.,Allium vineale L.,p
2002,32,C,Alyssum minus (L.) Rothm.,Alyssum alyssoides (L.) L.,p
2002,32,C,Anthoxanthum odoratum L.,Anthoxanthum odoratum L.,p
2002,32,C,Asperula cynanchica L.,Cynanchica pyrenaica (L.) P.Caputo & Del Guacchio subsp. cynanchica (L.) P.Caputo & Del Guacchio,p
2002,32,C,Asperula purpurea (L.) Ehrend.,Thliphthisa purpurea (L.) P.Caputo & Del Guacchio subsp. purpurea,p
2002,32,C,Avenula praetutiana (Parl.) Pignatti,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi subsp. praetutiana",p
2002,32,C,Brachypodium rupestre (Host) Roem. & Schult. subsp. rupestre,Brachypodium rupestre (Host) Roem. & Schult.,p
2002,32,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,p
2002,32,C,Carex macrolepis DC.,Carex macrolepis DC.,p
2002,32,C,Centaurea triumfettii All.,Centaurea triumfettii All.,p
2002,32,C,Cerastium arvense L. subsp. suffruticosum (L.) Nym.,Cerastium arvense L. subsp. suffruticosum (L.) Ces.,p
2002,32,C,Cerastium pumilum Curtis,Cerastium pumilum Curtis,p
2002,32,C,Orchis sambucina L.,Dactylorhiza sambucina (L.) Soó,p
2002,32,C,Dianthus sylvestris Wulfen subsp. garganicus (Grande) Pignatti,Dianthus virgineus L.,p
2002,32,C,Eryngium amethystinum L.,Eryngium amethystinum L.,p
2002,32,C,Festuca circummediterranea Patzke,Festuca circummediterranea Patzke,p
2002,32,C,Helianthemum canum (L.) Baumg. subsp. canum,Helianthemum oelandicum (L.) Dum.Cours. subsp. incanum (Willk.) G.López,p
2002,32,C,Hieracium pilosella L.,Pilosella officinarum F.W.Schultz & Sch.Bip.,p
2002,32,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,p
2002,32,C,Koeleria macrantha (Ledeb.) Sprengel,Koeleria macrantha (Ledeb.) Schult. subsp. macrantha,p
2002,32,C,Koeleria splendens Presl,Koeleria splendens C.Presl,p
2002,32,C,Leontodon cichoraceus (Ten.) Sanguin.,Scorzoneroides cichoriacea (Ten.) Greuter,p
2002,32,C,Muscari neglectum Guss.,Muscari neglectum Guss. ex Ten. & Sangiovanni,p
2002,32,C,Ornithogalum comosum L.,Ornithogalum comosum L.,p
2002,32,C,Potentilla tabernaemontani Asch.,Potentilla rigoana Th.Wolf,p
2002,32,C,Primula veris L. subsp. columnae (Ten.) Ludi,Primula veris L. subsp. columnae (Ten.) Maire & Petitm.,p
2002,32,C,Rhinanthus minor L.,Rhinanthus minor L.,p
2002,32,C,Sanguisorba minor Scop. subsp. muricata (Gremli) Briq.,Poterium sanguisorba L. subsp. balearicum (Bourg. ex Nyman) Stace,p
2002,32,C,Saxifraga bulbifera L.,Saxifraga bulbifera L.,p
2002,32,C,Sedum sexangulare L.,Sedum sexangulare L.,p
2002,32,C,Senecio doronicum L. subsp. gerardii (G. et G.) Nyman,Senecio apenninus Tausch,p
2002,32,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,p
2002,32,C,Trinia glauca (L.) Dumort. subsp. carniolica (Kerner) Wolff,Trinia glauca (L.) Dumort. subsp. carniolica (A.Kern. ex Janch.) H.Wolff,p
2002,32,C,Valeriana tuberosa L.,Valeriana tuberosa L.,p
2003,32,C,Acer obtusatum Waldst. & Kit.,Acer opalus Mill. subsp. obtusatum (Waldst. & Kit. ex Willd.) Gams,p
2003,32,C,Arctium nemorosum Lej. et Court.,Arctium nemorosum Lej.,p
2003,32,C,Brachypodium rupestre (Host) Roem. & Schult. subsp. rupestre,Brachypodium rupestre (Host) Roem. & Schult.,p
2003,32,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,p
2003,32,C,Bupleurum falcatum L. subsp. cernuum (Ten.) Arcang.,Bupleurum falcatum L. subsp. cernuum (Nyman) Arcang.,p
2003,32,C,Carex macrolepis DC.,Carex macrolepis DC.,p
2003,32,C,Centaurea ambigua Guss. subsp. ambigua,Centaurea arrigonii Greuter,p
2003,32,C,Cornus mas L.,Cornus mas L.,p
2003,32,C,Cytisus sessilifolius L.,Cytisophyllum sessilifolium (L.) O.Lang,p
2003,32,C,Dactylis glomerata L.,Dactylis glomerata L. subsp. glomerata,p
2003,32,C,Daphne laureola L.,Daphne laureola L.,p
2003,32,C,Digitalis micrantha Roth,Digitalis micrantha Roth ex Schweigg.,p
2003,32,C,Eryngium amethystinum L.,Eryngium amethystinum L.,p
2003,32,C,Fagus sylvatica L.,Fagus sylvatica L. subsp. sylvatica,p
2003,32,C,Festuca circummediterranea Patzke,Festuca circummediterranea Patzke,p
2003,32,C,Fraxinus ornus L.,Fraxinus ornus L. subsp. ornus,p
2003,32,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,p
2003,32,C,Helleborus bocconei Ten. subsp. bocconei,Helleborus viridis L. subsp. bocconei (Ten.) Peruzzi,p
2003,32,C,Juniperus oxycedrus L. subsp. oxycedrus,Juniperus deltoides R.P.Adams ,p
2003,32,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,p
2003,32,C,Lathyrus sylvestris L.,Lathyrus sylvestris L. subsp. sylvestris,p
2003,32,C,Lonicera xylosteum L.,Lonicera xylosteum L.,p
2003,32,C,Melica uniflora Retz.,Melica uniflora Retz.,p
2003,32,C,Ptilostemon strictus (Ten.) Greuter,Ptilostemon strictus (Ten.) Greuter,p
2003,32,C,Quercus pubescens Willd.,Quercus pubescens Willd. subsp. pubescens,p
2003,32,C,Rosa canina L.,Rosa canina L.,p
2003,32,C,Sesleria nitida Ten.,Sesleria nitida Ten.,p
2003,32,C,Sorbus aria (L.) Crantz,Sorbus aria (L.) Crantz,p
2003,32,C,Tanacetum corymbosum var. tenuifolium (Willd.) Briq. et Cavill.,Tanacetum corymbosum (L.) Sch.Bip. subsp. achilleae (L.) Greuter,p
2003,32,C,Teucrium chamaedrys L.,Teucrium chamaedrys L. subsp. chamaedrys,p
2003,32,C,Viburnum lantana L.,Viburnum lantana L.,p
2003,32,C,Vicia onobrychioides L.,Vicia onobrychioides L.,p
2015,32,C,Aira caryophyllea subsp. caryophyllea,Aira caryophyllea L.,1
2015,32,C,Allium vineale L.,Allium vineale L.,+
2015,32,C,Anthoxanthum odoratum L.,Anthoxanthum odoratum L.,2
2015,32,C,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,+
2015,32,C,Anthyllis vulneraria L. subsp. praepropera (Kerner) Bornm.,Anthyllis vulneraria L. subsp. rubriflora (DC.) Arcang.,+
2015,32,C,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,+
2015,32,C,Arenaria serpyllifolia L.,Arenaria serpyllifolia L. subsp. serpyllifolia,1
2015,32,C,Armeria canescens (Host) Boiss. subsp. canescens,Armeria gracilis Ten. subsp. gracilis,+
2015,32,C,Asperula cynanchica L.,Cynanchica pyrenaica (L.) P.Caputo & Del Guacchio subsp. cynanchica (L.) P.Caputo & Del Guacchio,+
2015,32,C,Asperula purpurea (L.) Ehrend.,Thliphthisa purpurea (L.) P.Caputo & Del Guacchio subsp. purpurea,+
2015,32,C,Avenula praetutiana (Parl.) Pignatti,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi subsp. praetutiana",+
2015,32,C,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.,1
2015,32,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,1
2015,32,C,Bunium bulbocastanum L.,Bunium bulbocastanum L.,+
2015,32,C,Campanula rapunculus L.,Campanula rapunculus L.,+
2015,32,C,Carex caryophyllea La Tourr.,Carex caryophyllea Latourr.,+
2015,32,C,Cerastium arvense L. subsp. suffruticosum (L.) Nym.,Cerastium arvense L. subsp. suffruticosum (L.) Ces.,+
2015,32,C,Coronilla minima L.,Coronilla minima L.,+
2015,32,C,Cuscuta epithymum (L.) L.,Cuscuta epithymum (L.) L. subsp. epithymum ,+
2015,32,C,Cynosurus echinatus L.,Cynosurus echinatus L.,+
2015,32,C,Orchis sambucina L.,Dactylorhiza sambucina (L.) Soó,+
2015,32,C,Dianthus sylvestris Wulfen subsp. garganicus (Grande) Pignatti,Dianthus virgineus L.,+
2015,32,C,Eryngium amethystinum L.,Eryngium amethystinum L.,+
2015,32,C,Euphrasia salisburgensis Funk,Euphrasia salisburgensis Funck ex Hoppe,+
2015,32,C,Festuca nigrescens Lam. subsp. microphylla (St.-Yves) Mgf.-Dbg.,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.,+
2015,32,C,Festuca trachyphylla (Hackel) Krajina,Festuca trachyphylla (Hack.) R.P.Murray,2
2015,32,C,Galium verum L. subsp. verum,Galium verum L. subsp. verum,+
2015,32,C,Gentiana verna L.,Gentiana verna L. subsp. verna,+
2015,32,C,Helianthemum canum (L.) Baumg. subsp. canum,Helianthemum oelandicum (L.) Dum.Cours. subsp. incanum (Willk.) G.López,+
2015,32,C,Hieracium cymosum L.,Pilosella cymosa (L.) F.W.Schultz & Sch.Bip. subsp. sabina (Sebast.) H.P.Fuchs,+
2015,32,C,Hypericum perforatum L. subsp. angustifolium (DC.) Gaudin,Hypericum perforatum L. subsp. veronense (Schrank) Ces.,+
2015,32,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,+
2015,32,C,Koeleria macrantha (Ledeb.) Sprengel,Koeleria macrantha (Ledeb.) Schult. subsp. macrantha,1
2015,32,C,Koeleria splendens Presl,Koeleria splendens C.Presl,+
2015,32,C,Leontodon cichoraceus (Ten.) Sanguin.,Scorzoneroides cichoriacea (Ten.) Greuter,+
2015,32,C,Luzula campestris (L.) DC.,Luzula campestris (L.) DC. subsp. campestris,+
2015,32,C,Plantago argentea Chaix,Plantago argentea Chaix subsp. argentea,+
2015,32,C,Plantago lanceolata L. var. lanceolata,Plantago lanceolata L.,+
2015,32,C,Poa alpina L.,Poa alpina L.,+
2015,32,C,Potentilla tabernaemontani Asch.,Potentilla rigoana Th.Wolf,1
2015,32,C,Rhinanthus minor L.,Rhinanthus minor L.,1
2015,32,C,Sanguisorba minor Scop. subsp. muricata (Gremli) Briq.,Poterium sanguisorba L. subsp. balearicum (Bourg. ex Nyman) Stace,+
2015,32,C,Sedum sexangulare L.,Sedum sexangulare L.,1
2015,32,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,+
2015,32,C,Thymus sp.,Thymus sp.,2
2015,32,C,Trifolium montanum L. subsp. rupestre (Ten.) Pignatti,Trifolium montanum L. subsp. rupestre (Ten.) Nyman,1
2015,32,C,Trinia glauca (L.) Dumort. subsp. carniolica (Kerner) Wolff,Trinia glauca (L.) Dumort. subsp. carniolica (A.Kern. ex Janch.) H.Wolff,+
2020,32,C,Aira caryophyllea subsp. caryophyllea,Aira caryophyllea L.,+
2020,32,C,Allium vineale L.,Allium vineale L.,+
2020,32,C,Anthoxanthum odoratum L.,Anthoxanthum odoratum L.,+
2020,32,C,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,+
2020,32,C,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,+
2020,32,C,Arenaria serpyllifolia L.,Arenaria serpyllifolia L. subsp. serpyllifolia,+
2020,32,C,Armeria canescens (Host) Boiss. subsp. canescens,Armeria gracilis Ten. subsp. gracilis,+
2020,32,C,Asperula cynanchica L.,Cynanchica pyrenaica (L.) P.Caputo & Del Guacchio subsp. cynanchica (L.) P.Caputo & Del Guacchio,+
2020,32,C,Avenula praetutiana (Parl.) Pignatti,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi subsp. praetutiana",+
2020,32,C,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.,2
2020,32,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,2
2020,32,C,Bunium bulbocastanum L.,Bunium bulbocastanum L.,+
2020,32,C,Carex caryophyllea La Tourr.,Carex caryophyllea Latourr.,+
2020,32,C,Carex humilis Leyser,Carex humilis Leyss.,+
2020,32,C,Cerastium arvense L. subsp. suffruticosum (L.) Nym.,Cerastium arvense L. subsp. suffruticosum (L.) Ces.,+
2020,32,C,Cerastium glutinosum Fr.,Cerastium glutinosum Fr.,+
2020,32,C,Coronilla minima L.,Coronilla minima L.,+
2020,32,C,Orchis sambucina L.,Dactylorhiza sambucina (L.) Soó,+
2020,32,C,Dianthus carthusianorum L. subsp. tenorei (Lacaita) Pignatti,Dianthus carthusianorum L. subsp. carthusianorum,+
2020,32,C,Dianthus sylvestris Wulfen subsp. garganicus (Grande) Pignatti,Dianthus virgineus L.,+
2020,32,C,Eryngium amethystinum L.,Eryngium amethystinum L.,+
2020,32,C,Euphrasia salisburgensis Funk,Euphrasia salisburgensis Funck ex Hoppe,+
2020,32,C,Festuca inops De Not.,Festuca inops De Not.,2
2020,32,C,Festuca trachyphylla (Hackel) Krajina,Festuca trachyphylla (Hack.) R.P.Murray,+
2020,32,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,+
2020,32,C,Galium verum L. subsp. verum,Galium verum L. subsp. verum,+
2020,32,C,Helianthemum canum (L.) Baumg. subsp. canum,Helianthemum oelandicum (L.) Dum.Cours. subsp. incanum (Willk.) G.López,+
2020,32,C,Helianthemum nummularium (L.) Mill. subsp. obscurum (Čelak.) Holub,Helianthemum nummularium (L.) Mill. subsp. obscurum (Čelak.) Holub,+
2020,32,C,Hieracium cymosum L.,Pilosella cymosa (L.) F.W.Schultz & Sch.Bip. subsp. sabina (Sebast.) H.P.Fuchs,+
2020,32,C,Hieracium pilosella L.,Pilosella officinarum F.W.Schultz & Sch.Bip.,+
2020,32,C,Hippocrepis comosa L.,Hippocrepis comosa L. subsp. comosa,+
2020,32,C,Hornungia petraea (L.) Rchb.,Hornungia petraea (L.) Rchb. subsp. petraea,+
2020,32,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,+
2020,32,C,Koeleria splendens Presl,Koeleria splendens C.Presl,2
2020,32,C,Leontodon cichoraceus (Ten.) Sanguin.,Scorzoneroides cichoriacea (Ten.) Greuter,+
2020,32,C,Linum catharticum L. subsp. catharticum,Linum catharticum L. subsp. catharticum,+
2020,32,C,Lotus corniculatus L.,Lotus corniculatus L. subsp. corniculatus,+
2020,32,C,Luzula campestris (L.) DC.,Luzula campestris (L.) DC. subsp. campestris,+
2020,32,C,Minuartia verna (L.) Hiern subsp. collina (Neilr.) Halliday,Sabulina glaucina (Dvořáková) Dillenb. & Kadereit,+
2020,32,C,Muscari neglectum Guss.,Muscari neglectum Guss. ex Ten. & Sangiovanni,+
2020,32,C,Ornithogalum comosum L.,Ornithogalum comosum L.,+
2020,32,C,Orobanche alba Stephan,Orobanche alba Stephan ex Willd.,+
2020,32,C,Plantago argentea Chaix,Plantago argentea Chaix subsp. argentea,1
2020,32,C,Potentilla tabernaemontani Asch.,Potentilla rigoana Th.Wolf,+
2020,32,C,Rhinanthus minor L.,Rhinanthus minor L.,+
2020,32,C,Sanguisorba minor Scop. subsp. muricata (Gremli) Briq.,Poterium sanguisorba L. subsp. balearicum (Bourg. ex Nyman) Stace,+
2020,32,C,Sedum sexangulare L.,Sedum sexangulare L.,+
2020,32,C,Senecio doronicum L. subsp. gerardii (G. et G.) Nyman,Senecio apenninus Tausch,+
2020,32,C,Seseli libanotis (L.) Koch,Seseli libanotis (L.) W.D.J.Koch,+
2020,32,C,Thymus longicaulis Presl,Thymus longicaulis C.Presl subsp. longicaulis,1
2020,32,C,Thymus sp.,Thymus sp.,+
2020,32,C,Trifolium campestre Schreb.,Trifolium campestre Schreb.,+
2020,32,C,Trifolium ochroleucum Huds.,Trifolium ochroleucon Huds.,+
2020,32,C,Trinia glauca (L.) Dumort. subsp. carniolica (Kerner) Wolff,Trinia glauca (L.) Dumort. subsp. carniolica (A.Kern. ex Janch.) H.Wolff,2
2024,32,C,Acinos alpinus (L.) Moench,Ziziphora granatensis (Boiss. & Reut.) Melnikov subsp. alpina (L.) Bräuchler & Gutermann,+
2024,32,C,Agrostis tenuis Sibth.,Agrostis capillaris L.,+
2024,32,C,Aira caryophyllea subsp. caryophyllea,Aira caryophyllea L.,2
2024,32,C,Allium vineale L.,Allium vineale L.,+
2024,32,C,Anthoxanthum odoratum L.,Anthoxanthum odoratum L.,1
2024,32,C,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman,+
2024,32,C,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,Anthyllis vulneraria L. subsp. pulchella (Vis.) Bornm.,+
2024,32,C,Armeria canescens (Host) Boiss. subsp. canescens,Armeria gracilis Ten. subsp. gracilis,+
2024,32,C,Avenula praetutiana (Parl.) Pignatti,"Helictochloa praetutiana (Parl. ex Arcang.) Bartolucci, F.Conti, Peruzzi & Banfi subsp. praetutiana",+
2024,32,C,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.,2
2024,32,C,Bromus erectus Huds.,Bromopsis erecta (Huds.) Fourr.,2
2024,32,C,Bunium bulbocastanum L.,Bunium bulbocastanum L.,+
2024,32,C,Carex caryophyllea La Tourr.,Carex caryophyllea Latourr.,1
2024,32,C,Cerastium arvense L. subsp. suffruticosum (L.) Nym.,Cerastium arvense L. subsp. suffruticosum (L.) Ces.,+
2024,32,C,Cerastium glutinosum Fr.,Cerastium glutinosum Fr.,+
2024,32,C,Crepis lacera Ten.,Crepis lacera Ten.,+
2024,32,C,Cynosurus echinatus L.,Cynosurus echinatus L.,+
2024,32,C,Orchis sambucina L.,Dactylorhiza sambucina (L.) Soó,+
2024,32,C,Eryngium amethystinum L.,Eryngium amethystinum L.,1
2024,32,C,Euphrasia salisburgensis Funk,Euphrasia salisburgensis Funck ex Hoppe,+
2024,32,C,Festuca circummediterranea Patzke,Festuca circummediterranea Patzke,1
2024,32,C,Festuca inops De Not.,Festuca inops De Not.,1
2024,32,C,Festuca trachyphylla (Hackel) Krajina,Festuca trachyphylla (Hack.) R.P.Murray,1
2024,32,C,Galium corrudifolium Vill.,Galium corrudifolium Vill.,2
2024,32,C,Galium verum L. subsp. verum,Galium verum L. subsp. verum,+
2024,32,C,Helianthemum apenninum (L.) Mill.,Helianthemum apenninum (L.) Mill. subsp. apenninum,+
2024,32,C,Helianthemum canum (L.) Baumg. subsp. canum,Helianthemum oelandicum (L.) Dum.Cours. subsp. incanum (Willk.) G.López,+
2024,32,C,Helianthemum nummularium (L.) Mill. subsp. obscurum (Čelak.) Holub,Helianthemum nummularium (L.) Mill. subsp. obscurum (Čelak.) Holub,+
2024,32,C,Hieracium cymosum L.,Pilosella cymosa (L.) F.W.Schultz & Sch.Bip. subsp. sabina (Sebast.) H.P.Fuchs,+
2024,32,C,Hieracium pilosella L.,Pilosella officinarum F.W.Schultz & Sch.Bip.,+
2024,32,C,Hippocrepis comosa L.,Hippocrepis comosa L. subsp. comosa,+
2024,32,C,Hornungia petraea (L.) Rchb.,Hornungia petraea (L.) Rchb. subsp. petraea,+
2024,32,C,Knautia purpurea (Vill.) Borbás,Knautia calycina (C.Presl) Guss.,+
2024,32,C,Koeleria macrantha (Ledeb.) Sprengel,Koeleria macrantha (Ledeb.) Schult. subsp. macrantha,1
2024,32,C,Koeleria splendens Presl,Koeleria splendens C.Presl,2
2024,32,C,Leontodon cichoraceus (Ten.) Sanguin.,Scorzoneroides cichoriacea (Ten.) Greuter,1
2024,32,C,Linum catharticum L. subsp. catharticum,Linum catharticum L. subsp. catharticum,+
2024,32,C,Luzula campestris (L.) DC.,Luzula campestris (L.) DC. subsp. campestris,+
